lng	lat	count
121.311132	31.147748	1
121.311287	31.240398	1
121.311356	31.146217	1
121.311448	31.310882	1
121.311566	31.246204	1
121.311767	30.736547	1
121.311844	31.044261	1
121.311864	31.244657	1
121.312058	30.885602	1
121.312134	31.147562	1
121.312426	31.245136	1
121.312591	31.297021	1
121.312759	31.246253	1
121.312772	31.305139	1
121.312862	31.147325	1
121.312874	30.875118	1
121.313072	31.150709	1
121.313166	31.309881	1
121.313208	31.247155	1
121.313232	30.885574	1
121.313515	31.156147	1
121.313600	31.245480	1
121.313652	30.882734	1
121.313992	30.885193	1
121.314026	31.137697	1
121.314125	31.137285	1
121.314140	31.232480	1
121.314171	31.290171	1
121.314209	31.232421	1
121.314315	31.310906	1
121.314363	30.873529	1
121.314370	31.232490	1
121.314386	31.232618	1
121.314396	31.232744	1
121.314429	31.232435	1
121.314446	31.310509	1
121.314516	31.247283	1
121.314668	31.247311	1
121.314781	31.061712	1
121.314848	31.062400	1
121.314943	30.886251	1
121.314972	30.886138	1
121.314988	30.886054	1
121.315015	30.886222	1
121.315053	31.315849	1
121.315082	31.247396	1
121.315102	31.246826	1
121.315158	30.886213	1
121.315200	31.152090	1
121.315220	31.232520	1
121.315244	31.232507	1
121.315319	31.165268	1
121.315360	31.152130	1
121.315412	31.247157	1
121.315420	30.886220	1
121.315506	31.059880	1
121.315600	30.748801	1
121.315602	31.232716	1
121.315718	30.886427	1
121.315718	31.309372	1
121.315730	31.149500	1
121.315735	31.303381	1
121.315774	31.237593	1
121.315815	30.729196	1
121.316009	31.232498	1
121.316020	31.151520	1
121.316034	30.749066	1
121.316125	31.316449	1
121.316170	31.134567	1
121.316226	31.311628	1
121.316249	30.886698	1
121.316348	30.748752	1
121.316351	30.886646	1
121.316369	31.287013	2
121.316388	30.749195	1
121.316434	31.245844	1
121.316440	31.151460	1
121.316500	31.061515	1
121.316508	30.886798	1
121.316511	31.296304	1
121.316574	31.287519	1
121.316574	31.296879	1
121.316610	31.133147	1
121.316650	31.240503	1
121.316667	30.748386	1
121.316930	31.296738	1
121.316972	31.132125	48
121.317006	30.749295	1
121.317050	30.886976	1
121.317168	31.309850	1
121.317187	30.887023	1
121.317210	30.748959	1
121.317222	30.887049	1
121.317253	31.290646	1
121.317299	31.244886	1
121.317396	31.132816	18
121.317434	31.240209	1
121.317544	30.887148	1
121.317629	30.887268	1
121.317757	31.153557	1
121.317851	31.248828	1
121.317898	31.309452	1
121.317910	30.887366	1
121.317927	30.724669	1
121.317939	31.295174	1
121.318016	31.309446	2
121.318024	31.131352	1
121.318062	31.194304	1
121.318077	31.309946	1
121.318155	31.309669	1
121.318169	31.309515	1
121.318245	31.310127	1
121.318321	31.246032	1
121.318390	31.240240	1
121.318390	31.295395	1
121.318420	31.150471	1
121.318426	31.308959	3
121.318527	31.309521	1
121.318561	31.245483	1
121.318742	31.316281	3
121.318777	31.249143	1
121.318878	31.149515	1
121.318966	31.124616	1
121.318971	31.300500	1
121.318977	31.239443	1
121.318993	31.289639	2
121.319160	31.241517	1
121.319268	31.316919	1
121.319348	31.239108	1
121.319489	31.289280	1
121.319489	31.289968	1
121.319506	30.888019	2
121.319527	31.290009	2
121.319626	31.309471	1
121.319731	31.246874	1
121.319920	31.091617	1
121.319931	31.289530	4
121.320007	31.240664	1
121.320032	31.246876	1
121.320076	31.316939	1
121.320268	31.308525	8
121.320343	31.238735	36
121.320355	31.316976	3
121.320367	31.291095	1
121.320467	31.316350	1
121.320724	31.315534	1
121.320930	31.151620	1
121.321131	31.235201	1
121.321243	31.238726	1
121.321625	31.238903	1
121.321949	31.238638	1
121.321959	31.241416	1
121.322131	31.239115	1
121.322144	31.257642	1
121.322342	31.149420	1
121.322369	31.122826	1
121.322403	31.238558	39
121.322441	31.286562	1
121.322533	31.151060	1
121.322570	31.238920	29
121.322586	31.238621	20
121.322609	31.239317	1
121.322614	31.238874	1
121.322838	31.238308	1
121.322906	31.239494	1
121.323036	31.239254	1
121.323059	31.239599	1
121.323080	31.263040	1
121.323084	31.259098	1
121.323134	31.262185	1
121.323139	31.240823	41
121.323163	31.239314	1
121.323170	31.235916	1
121.323235	31.237328	1
121.323251	31.237886	1
121.323280	31.239315	1
121.323290	31.235831	1
121.323296	31.149673	2
121.323303	31.239328	1
121.323318	31.304657	1
121.323383	31.238293	1
121.323463	31.238949	1
121.323465	31.238871	1
121.323471	31.238789	1
121.323480	31.238230	1
121.323550	31.238720	1
121.323562	31.238279	1
121.323591	31.240650	18
121.323597	31.238284	1
121.323617	31.235800	1
121.323625	31.155952	1
121.323827	31.070375	1
121.323830	31.239449	1
121.323838	31.255681	1
121.323862	31.238956	7
121.323994	31.235747	1
121.324027	31.240257	1
121.324028	31.240255	27
121.324181	31.238827	5
121.324193	31.239382	35
121.324226	31.236984	1
121.324257	31.240524	3
121.324305	31.240700	2
121.324324	31.238075	1
121.324333	31.239437	1
121.324347	31.074175	1
121.324382	31.235707	1
121.324384	31.238880	22
121.324392	31.151446	1
121.324443	31.239457	1
121.324471	31.072502	1
121.324569	31.236318	1
121.324613	31.238427	1
121.324626	30.732309	2
121.324667	31.239347	23
121.324711	31.073474	1
121.324732	31.238998	3
121.324787	30.730293	1
121.324852	31.238517	1
121.324853	31.123981	1
121.324936	31.236414	1
121.324956	31.236469	1
121.324967	31.236030	1
121.324967	31.236519	1
121.324994	31.236592	1
121.324998	31.236113	1
121.325010	31.236138	1
121.325012	31.236647	1
121.325022	31.236167	1
121.325023	31.236674	1
121.325059	31.238504	1
121.325088	31.236351	1
121.325117	31.073779	1
121.325127	31.239626	1
121.325127	31.239639	1
121.325158	31.237009	1
121.325175	31.127269	1
121.325226	31.073788	2
121.325309	31.238813	1
121.325324	31.238506	1
121.325331	31.238480	1
121.325346	30.732986	2
121.325348	31.127296	1
121.325348	31.239206	13
121.325351	31.127296	2
121.325356	31.239469	25
121.325367	31.237047	1
121.325371	31.155966	1
121.325391	31.237121	1
121.325426	31.237201	1
121.325485	31.072184	17
121.325487	31.237359	1
121.325554	31.239479	2
121.325567	31.237606	1
121.325632	31.237997	1
121.325782	31.238670	1
121.325993	30.752750	1
121.326218	31.146288	1
121.326236	30.753515	1
121.326527	31.132015	1
121.326881	31.080397	1
121.327585	31.150811	1
121.327890	31.258500	1
121.327959	31.145986	1
121.328115	31.074556	1
121.328119	31.074548	2
121.328308	31.074646	1
121.328400	31.228188	1
121.328457	31.123482	1
121.328720	31.233015	1
121.328926	31.266294	1
121.328991	31.296346	1
121.328995	31.265692	1
121.329104	31.217954	1
121.329132	31.128565	1
121.329140	31.257730	1
121.329445	31.487425	1
121.329652	31.128007	1
121.329910	31.488605	1
121.330299	31.133169	1
121.330460	31.125441	1
121.330625	31.125187	1
121.330650	31.126017	1
121.330709	31.125187	1
121.330803	31.127923	1
121.330806	31.131950	1
121.330859	31.124564	1
121.330871	31.253959	1
121.331001	30.749289	1
121.331289	31.124778	1
121.331349	31.224213	1
121.331612	31.487612	1
121.332096	30.751955	1
121.332246	30.724990	1
121.332570	31.476351	1
121.332751	30.725103	1
121.333496	31.155006	2
121.333515	31.124263	1
121.333588	31.244495	1
121.333949	31.259041	11
121.334104	31.258346	9
121.334235	31.258772	111
121.334504	31.225866	1
121.334590	31.259906	564
121.334633	31.155439	1
121.334642	31.254142	1
121.334644	31.253341	1
121.335042	30.752235	1
121.335179	31.127863	1
121.335235	31.093688	1
121.335273	31.137692	1
121.335304	31.124758	1
121.335330	31.255521	1
121.335386	31.253891	1
121.335526	30.752117	1
121.335560	31.253029	1
121.335628	31.086462	1
121.335770	31.092527	1
121.335799	30.753147	1
121.336007	31.125825	3
121.336129	31.080108	1
121.336144	30.752623	1
121.336467	30.751448	1
121.336592	31.252762	1
121.336722	30.751566	1
121.336903	31.256369	77
121.336991	31.253640	1
121.337227	31.093825	1
121.337235	30.750451	2
121.337263	31.123851	1
121.337429	31.158684	1
121.337484	31.125194	1
121.337657	31.157079	1
121.337865	31.170337	1
121.337875	31.125729	1
121.337953	30.745998	12
121.338046	31.257764	1
121.338174	30.746082	5
121.338181	31.131517	1
121.338181	31.149637	10
121.338197	31.077230	1
121.338375	31.253760	1
121.338455	31.153297	1
121.338586	30.724030	1
121.338934	31.121686	1
121.339027	31.122231	1
121.339029	30.752668	14
121.339167	30.847125	1
121.339251	31.077064	1
121.339306	30.847393	2
121.339333	31.170347	1
121.339501	31.126097	1
121.339505	30.847523	1
121.339750	30.846219	1
121.340691	31.159563	1
121.340805	31.158199	1
121.340913	31.122023	1
121.340985	31.151161	1
121.341248	31.101791	18
121.341315	31.159208	1
121.341446	31.148674	1
121.341531	31.120947	1
121.341820	31.290743	1
121.341886	31.076354	1
121.341970	30.741991	3
121.341988	31.100950	1
121.342058	31.079211	1
121.342148	31.289415	1
121.342173	30.726769	1
121.342518	31.152848	1
121.342547	31.078250	1
121.342560	31.290281	1
121.342717	30.750470	4
121.342904	30.749995	1
121.343063	31.263453	1
121.343201	31.154608	1
121.343304	31.159819	1
121.343513	31.157190	1
121.343627	31.099777	1
121.343651	31.156153	1
121.343679	30.736173	1
121.343689	31.099943	1
121.343891	31.287045	1
121.343954	31.149394	1
121.344109	31.260145	1
121.344153	31.156964	1
121.344246	31.159460	1
121.344316	30.751460	1
121.344505	31.265083	1
121.344551	30.751844	1
121.344591	30.750692	1
121.344742	31.078960	1
121.344788	31.155092	1
121.344871	31.077546	1
121.344963	31.154356	1
121.344968	31.282979	1
121.345314	31.405153	2
121.345322	31.097378	1
121.345383	31.262578	1
121.345459	31.255024	1
121.345573	31.259407	19
121.346070	31.169731	1
121.346293	31.093424	1
121.346437	31.285086	1
121.346603	31.148531	1
121.346692	31.255151	1
121.346756	31.148294	1
121.346870	31.099321	1
121.346969	31.404346	1
121.346979	31.404863	1
121.347029	31.154451	1
121.347119	31.153755	1
121.347208	31.144893	1
121.347298	31.148617	1
121.347397	31.317690	4
121.347411	31.404662	2
121.347688	30.727319	1
121.347706	31.404269	1
121.347725	31.147470	2
121.347745	31.317257	1
121.347916	31.420399	1
121.348098	31.314936	1
121.348159	31.319103	1
121.348228	31.148830	1
121.348241	31.263642	2
121.348259	31.148510	1
121.348313	31.422078	1
121.348362	31.316948	1
121.348442	31.267487	1
121.348549	31.318449	1
121.348682	30.753493	1
121.348838	31.319148	1
121.348846	31.147045	1
121.348854	31.154413	1
121.348923	31.147469	1
121.348930	31.156406	1
121.348980	31.263373	2
121.348999	31.089849	1
121.349052	31.415001	1
121.349062	31.256544	1
121.349365	31.168701	1
121.349391	31.262775	1
121.349404	31.284534	1
121.349506	30.733112	1
121.349564	31.285511	1
121.349617	31.318874	2
121.349698	31.465985	1
121.349750	31.157417	1
121.349866	31.169946	1
121.350017	31.319122	2
121.350034	31.288571	1
121.350221	31.318138	1
121.350273	31.171425	1
121.350371	31.159479	1
121.350616	31.318082	5
121.350671	31.318782	2
121.350702	31.462169	1
121.350784	31.177570	1
121.350866	31.318547	2
121.350870	31.461778	1
121.350985	31.173449	1
121.350998	30.738362	1
121.351037	31.463468	1
121.351131	31.178246	1
121.351222	31.104341	7
121.351356	31.262049	1
121.351374	31.283977	1
121.351400	31.287368	1
121.351426	31.263176	1
121.351460	31.287010	1
121.351501	31.149115	1
121.351860	31.402313	1
121.352000	31.174321	1
121.352142	31.102148	1
121.352169	31.182088	1
121.352264	31.106014	1
121.352283	30.757552	1
121.352441	31.104472	1
121.352877	31.276726	1
121.352913	31.106810	2
121.352943	31.153002	1
121.352995	31.420182	1
121.353120	31.345296	1
121.353145	31.245052	1
121.353275	30.732125	1
121.353393	30.732078	1
121.353516	30.732367	1
121.353523	31.138506	1
121.353533	31.345541	1
121.353538	30.732380	1
121.353562	30.732392	1
121.353653	31.103754	1
121.353746	30.732257	1
121.353830	31.227761	12
121.353841	31.175609	1
121.354016	31.106292	1
121.354021	30.732634	1
121.354051	30.732651	1
121.354110	30.732475	1
121.354130	30.732550	1
121.354207	31.226826	10
121.354210	31.226826	1
121.354271	31.173927	1
121.354509	31.288427	1
121.354675	31.139309	4
121.354677	31.279209	1
121.354699	30.732984	1
121.354727	31.246807	1
121.354729	31.144085	1
121.354767	29.772266	2
121.354776	31.344666	1
121.354796	30.732801	1
121.354805	31.176371	1
121.354845	31.227714	1
121.354895	31.242564	2
121.355011	31.138510	1
121.355019	31.146059	1
121.355239	30.733118	1
121.355307	30.733159	1
121.355399	31.346148	1
121.355400	30.733200	1
121.355462	31.350427	1
121.355490	30.733230	1
121.355492	31.144793	1
121.355499	31.410736	1
121.355609	31.108235	1
121.355614	31.105833	1
121.355630	31.285780	1
121.355651	30.733350	1
121.355736	31.105167	1
121.355775	30.732125	1
121.355812	31.103930	1
121.355904	31.106594	1
121.355957	31.410450	2
121.355980	31.410919	1
121.356146	31.156166	1
121.356251	31.104769	1
121.356299	31.249089	1
121.356438	31.412701	1
121.356454	31.177183	1
121.356468	31.142830	1
121.356583	31.178785	1
121.356584	31.244484	1
121.356657	30.761077	1
121.356689	31.156111	1
121.356766	31.156477	1
121.356848	31.183227	1
121.356866	31.346516	1
121.356873	31.173100	1
121.357201	31.174326	1
121.357323	31.206678	1
121.357351	31.173693	1
121.357396	31.391575	1
121.357631	31.173732	1
121.357712	31.172392	1
121.357750	31.341375	1
121.357770	31.202987	1
121.357780	31.145756	1
121.357819	31.145430	1
121.357853	31.249377	1
121.358139	31.347183	1
121.358345	31.177322	1
121.358411	31.346616	3
121.358560	30.719420	1
121.358577	31.345737	1
121.358688	31.099997	2
121.358713	31.116557	1
121.358748	31.407360	1
121.358798	31.347237	1
121.358842	31.115948	1
121.358948	31.139158	1
121.359051	31.208631	1
121.359250	31.391089	1
121.359299	31.137789	1
121.359329	31.174405	1
121.359408	31.254287	1
121.359504	31.392133	1
121.359521	31.212548	1
121.359566	31.245389	1
121.359619	31.252745	5
121.359650	31.139793	1
121.359787	31.352345	1
121.359825	31.115812	1
121.359861	31.154640	1
121.359863	31.114859	1
121.359879	31.117828	1
121.359889	31.254327	284
121.359947	31.115845	1
121.360008	31.138958	1
121.360022	31.182402	1
121.360073	31.409029	1
121.360184	31.409702	1
121.360187	31.409702	1
121.360233	31.254068	44
121.360275	31.253672	50
121.360596	31.250104	1
121.360603	31.188259	1
121.360621	31.407202	1
121.360718	31.236282	1
121.360802	31.411608	1
121.360819	31.201827	1
121.360881	31.253047	75
121.360893	31.117379	1
121.360950	31.253850	2
121.360987	31.115189	1
121.361004	31.241773	1
121.361017	31.260413	1
121.361043	31.253230	1
121.361095	31.152212	1
121.361167	31.156284	1
121.361176	31.210573	1
121.361268	31.253417	14
121.361328	31.247280	1
121.361397	31.115294	1
121.361412	31.181757	1
121.361465	31.152390	1
121.361541	31.252092	16
121.361626	31.145052	1
121.361755	31.112709	1
121.361826	31.250673	1
121.361830	31.253005	353
121.361832	31.253630	2
121.362030	31.119716	1
121.362038	31.155987	1
121.362065	31.352717	1
121.362096	31.156350	1
121.362167	31.252516	8
121.362305	31.173544	1
121.362344	31.344481	1
121.362397	31.259986	1
121.362411	31.112902	1
121.362541	31.143835	1
121.362549	31.155802	2
121.362549	31.173133	1
121.362640	31.172578	1
121.362664	31.352252	1
121.362693	31.177292	1
121.362701	31.257452	1
121.362785	31.345879	1
121.362792	31.257422	1
121.362881	31.112936	1
121.362888	31.252160	468
121.362892	31.252161	2
121.362919	31.118101	1
121.363005	31.155722	1
121.363047	31.149515	1
121.363060	31.343245	1
121.363093	31.342556	1
121.363144	31.147043	1
121.363312	31.210455	1
121.363354	31.389310	1
121.363499	31.257109	1
121.363552	31.253181	1
121.363581	31.257064	1
121.363602	31.343494	1
121.363623	31.252949	88
121.363636	31.205088	1
121.363646	31.092375	1
121.363663	31.252617	1
121.363675	31.252585	362
121.363678	31.252058	2
121.363679	31.171488	1
121.363680	31.252059	36
121.363691	31.149594	1
121.363716	31.119444	1
121.363793	31.345998	1
121.363832	31.153110	1
121.363845	31.143211	1
121.364037	31.344582	1
121.364120	31.136683	1
121.364311	31.233194	1
121.364373	31.159010	1
121.364433	31.233484	1
121.364441	31.343864	1
121.364459	31.142250	1
121.364563	31.176506	1
121.364586	31.394865	1
121.364594	31.343208	1
121.364595	31.343209	1
121.364693	31.345463	1
121.364758	31.118311	1
121.364789	31.217570	2
121.364857	31.218570	1
121.365044	31.350807	1
121.365176	31.353101	1
121.365211	31.211606	1
121.365242	31.350893	1
121.365326	31.385089	1
121.365339	31.260523	1
121.365379	31.212736	1
121.365425	31.350964	1
121.365463	31.149343	1
121.365469	31.117920	1
121.365562	31.345295	1
121.365578	31.384018	1
121.365587	30.742401	2
121.365621	31.352152	1
121.365746	31.345379	1
121.365749	31.211783	1
121.365753	31.104250	1
121.365814	31.184317	1
121.365827	31.343476	1
121.365900	31.216369	1
121.365949	31.238382	1
121.365982	31.027592	1
121.366030	31.254349	1
121.366155	31.253373	45
121.366189	31.252054	1
121.366324	31.253550	3
121.366394	31.177355	1
121.366425	31.344074	1
121.366445	31.174210	1
121.366524	31.344042	1
121.366541	31.344784	1
121.366852	31.391197	1
121.366870	31.117624	1
121.366986	31.343984	3
121.367002	31.219251	1
121.367035	31.346012	1
121.367134	31.212391	1
121.367298	31.345226	1
121.367342	31.173879	1
121.367374	31.255604	1
121.367527	31.103749	1
121.367642	31.253175	4
121.367667	31.027852	1
121.367668	31.346224	1
121.367744	31.350096	1
121.367891	31.260331	1
121.367960	31.355984	1
121.368019	31.253113	16
121.368144	31.215081	1
121.368232	31.251765	1
121.368233	31.120813	1
121.368291	31.113757	1
121.368309	31.345696	1
121.368355	31.354065	1
121.368439	31.182304	1
121.368490	31.119221	1
121.368889	31.184566	1
121.368898	31.183670	1
121.368899	31.252861	1
121.368927	31.155933	1
121.368937	31.194152	1
121.368963	31.214520	1
121.369141	31.129723	1
121.369219	31.348769	1
121.369434	31.348456	1
121.369656	31.347094	1
121.369778	31.111358	1
121.370026	31.248781	1
121.370061	31.343277	1
121.370064	31.350780	1
121.370112	31.189823	1
121.370140	31.343187	1
121.370145	31.029800	1
121.370178	31.188807	1
121.370232	31.132259	1
121.370283	31.189265	1
121.370369	31.351305	1
121.370392	31.130257	1
121.370420	31.231787	2
121.370537	31.182945	1
121.370681	31.348755	1
121.370689	30.997852	1
121.370728	31.127613	1
121.370901	31.345936	2
121.370941	31.129293	1
121.371200	31.253874	1
121.371223	31.128145	1
121.371239	31.218981	1
121.371294	31.245774	1
121.371399	31.213566	1
121.371429	31.344054	1
121.371452	31.262343	1
121.371494	31.261902	1
121.371506	31.349428	1
121.371685	31.417515	5
121.371819	31.243491	1
121.371857	31.181805	1
121.372189	31.252688	6
121.372337	31.134039	3
121.372391	31.244978	1
121.372535	31.133544	1
121.372823	31.243363	2
121.372864	31.210901	1
121.372869	31.029227	1
121.373337	31.130056	1
121.373375	31.125326	1
121.373383	31.349409	1
121.373429	31.262018	1
121.373457	31.351685	1
121.373466	31.241203	1
121.373497	31.209505	1
121.373551	31.208742	1
121.373589	31.127586	1
121.373729	31.111829	1
121.374203	31.131929	1
121.374246	31.110359	1
121.374252	31.127197	1
121.374252	31.209576	1
121.374256	31.162991	1
121.374269	31.244733	1
121.374339	31.349788	1
121.374434	31.314071	1
121.374527	31.121527	1
121.374550	31.162540	1
121.374583	31.092122	1
121.374611	31.095745	1
121.374676	31.240425	1
121.374691	31.349261	1
121.374702	31.210521	1
121.374733	31.085745	1
121.374812	31.314293	1
121.375094	31.252826	1
121.375219	31.120787	1
121.375320	31.204071	1
121.375542	31.214130	2
121.375595	31.130007	1
121.375626	31.183409	1
121.376106	31.234596	1
121.376133	31.120270	1
121.376260	31.171882	1
121.376488	31.171341	1
121.376656	31.158194	1
121.376814	31.322935	1
121.377003	31.116471	1
121.377022	31.217361	1
121.377117	31.100557	1
121.377182	31.158138	3
121.377249	31.098666	1
121.377296	31.176258	1
121.377572	31.120542	1
121.377609	31.092945	1
121.377724	31.119579	1
121.377744	31.243467	1
121.377749	31.309335	1
121.377888	31.316429	1
121.377913	31.323560	1
121.378242	31.249809	1
121.378319	31.120487	1
121.378431	31.096856	1
121.378441	31.237593	1
121.378448	31.323879	1
121.378479	31.119390	1
121.378650	31.350974	1
121.378678	31.127562	1
121.378899	31.114850	1
121.379028	31.166786	1
121.379050	31.167085	1
121.379104	31.090448	1
121.379112	31.310211	1
121.379345	31.358269	1
121.379360	31.113857	1
121.379372	31.233050	1
121.379434	31.245399	1
121.379442	31.260718	1
121.379474	31.126324	1
121.379524	31.121986	1
121.379558	31.351444	1
121.379593	31.091528	1
121.379617	31.158742	3
121.379639	31.322960	1
121.379820	31.117158	1
121.379875	31.323137	2
121.380081	31.188103	1
121.380244	31.320362	1
121.380245	31.218575	1
121.380249	31.245623	1
121.380302	31.251045	1
121.380356	31.165907	1
121.380420	31.322534	1
121.380493	31.113981	1
121.380719	31.086954	1
121.380768	31.152801	1
121.380797	31.311264	1
121.380928	31.323054	1
121.380989	31.087056	1
121.381009	31.234177	8
121.381010	31.089099	1
121.381037	31.358943	1
121.381095	31.108386	1
121.381140	31.241454	1
121.381248	31.089476	1
121.381371	31.161133	1
121.381462	31.186399	1
121.381649	31.283590	5
121.381722	31.147386	1
121.381752	31.167223	1
121.381798	31.187595	1
121.381897	31.163340	1
121.381966	31.144878	1
121.382039	31.117539	1
121.382210	31.088470	1
121.382248	30.978048	14
121.382250	31.088220	1
121.382261	31.285888	1
121.382273	31.136300	1
121.382363	31.138316	1
121.382484	31.142565	1
121.382538	31.356651	1
121.382614	31.164438	1
121.382622	31.092463	1
121.382698	31.150393	1
121.382717	31.309893	1
121.382828	31.317133	1
121.382896	31.164558	2
121.382912	31.357285	1
121.382965	31.138680	1
121.383002	31.317449	1
121.383041	31.153933	1
121.383110	31.184923	1
121.383283	31.215884	1
121.383378	31.215799	1
121.383575	31.217623	1
121.383591	31.122313	1
121.383609	31.095880	1
121.383611	31.319316	1
121.383690	31.317614	1
121.383774	31.128519	1
121.383911	31.221149	2
121.383998	31.132492	1
121.384003	31.160448	1
121.384028	31.122500	1
121.384048	31.145889	1
121.384186	31.179489	1
121.384226	31.088617	1
121.384331	31.131311	1
121.384369	31.221257	1
121.384537	31.160524	2
121.384605	31.280890	1
121.384669	31.284081	1
121.384804	31.154943	1
121.384827	31.160355	1
121.384883	31.113092	1
121.384902	31.193179	1
121.384972	31.116819	1
121.384978	31.188331	1
121.384985	31.128724	1
121.384991	31.154832	1
121.385249	31.187105	1
121.385266	31.293553	1
121.385384	31.309771	1
121.385535	31.217900	1
121.385700	31.153236	1
121.385925	31.314215	1
121.386204	30.895213	1
121.386342	31.316943	1
121.386353	31.318743	1
121.386414	31.352833	1
121.386429	31.351202	1
121.386476	31.091076	1
121.386643	31.125457	1
121.386665	31.351778	5
121.386679	31.351661	1
121.386696	31.242348	1
121.386734	31.091179	1
121.386765	31.123034	1
121.386795	31.352064	1
121.386848	31.251243	1
121.386858	31.213750	1
121.386865	31.090920	1
121.386909	31.189013	1
121.386917	31.212978	1
121.387081	31.116245	2
121.387093	31.308462	1
121.387121	31.091328	1
121.387169	31.099533	1
121.387245	31.352180	1
121.387295	31.139441	1
121.387322	31.228958	1
121.387333	31.353281	1
121.387348	31.308940	1
121.387466	30.897982	1
121.387489	31.243778	1
121.387491	31.130258	1
121.387805	31.125735	1
121.387878	31.243522	1
121.387884	31.351893	1
121.387993	31.351852	7
121.388000	31.125813	1
121.388168	31.353357	2
121.388176	31.132469	1
121.388228	31.148887	1
121.388266	31.255977	1
121.388349	30.900626	1
121.388390	31.351936	1
121.388530	31.244819	1
121.388588	31.355686	1
121.388786	31.101576	1
121.388794	31.206102	1
121.388821	31.277021	1
121.388879	31.357108	1
121.388959	31.262633	1
121.389091	31.136076	1
121.389120	31.324012	1
121.389137	31.108820	1
121.389303	31.259529	1
121.389313	31.209183	1
121.389318	31.136376	1
121.389336	31.325514	1
121.389442	31.065951	1
121.389454	31.260287	1
121.389459	31.275507	2
121.389603	31.098295	1
121.389618	31.129694	1
121.389702	31.113989	1
121.389992	31.137119	1
121.390082	31.202880	1
121.390123	31.098541	1
121.390146	31.101427	1
121.390348	31.355137	1
121.390388	31.276929	1
121.390481	31.063881	1
121.390595	31.130051	1
121.390694	31.108772	1
121.390701	31.292891	2
121.390945	31.133652	1
121.390945	31.306698	1
121.391342	30.954533	2
121.391515	30.954037	1
121.391535	30.953928	29
121.391550	31.356250	1
121.391572	31.356244	1
121.391592	31.109692	1
121.391592	31.356143	1
121.391594	31.259382	1
121.391594	31.356164	1
121.391632	31.099230	1
121.391637	31.351749	1
121.391656	31.356023	1
121.391676	31.351794	1
121.391701	30.954596	4
121.391708	31.129894	1
121.391792	31.194357	1
121.391926	31.243736	1
121.391963	31.351870	1
121.391978	31.355337	1
121.392014	31.029461	1
121.392095	30.953746	7
121.392135	31.355071	1
121.392149	30.953249	2
121.392197	31.105184	1
121.392204	31.356396	1
121.392273	31.267268	1
121.392326	31.321655	1
121.392331	30.953379	1
121.392459	31.099074	1
121.392671	30.952754	5
121.392688	31.130450	1
121.392776	31.353544	1
121.392783	30.952521	1
121.392868	31.095367	1
121.392905	31.352455	1
121.393020	31.352485	1
121.393051	31.099400	1
121.393082	31.352783	1
121.393112	31.100210	1
121.393219	31.065937	1
121.393288	31.127216	1
121.393322	31.108597	1
121.393502	31.259439	1
121.393623	31.107620	1
121.393627	31.099520	1
121.393639	31.100475	1
121.393639	31.105530	1
121.393688	31.236277	1
121.393749	31.026516	1
121.393837	31.026630	1
121.393837	31.178946	1
121.393913	31.026151	1
121.393989	31.023899	1
121.394020	31.066216	1
121.394030	31.023471	1
121.394114	31.341823	1
121.394137	31.023499	1
121.394183	31.013883	1
121.394295	31.125053	1
121.394385	31.136809	1
121.394386	31.136808	1
121.394417	31.135086	1
121.394431	31.064593	1
121.394620	31.190859	1
121.394691	31.136560	1
121.395100	31.063910	1
121.395151	31.064036	1
121.395233	31.310696	1
121.395439	31.110693	1
121.395462	31.239986	1
121.395477	31.172850	1
121.395493	31.355906	1
121.395513	31.064045	1
121.395569	31.330452	1
121.395592	31.127085	1
121.395650	31.122310	1
121.395691	31.329916	1
121.395729	31.261650	1
121.395763	31.309553	1
121.395805	31.133869	1
121.395859	31.104781	1
121.395874	31.065504	1
121.395874	31.246750	1
121.395900	31.241539	1
121.395942	31.081761	1
121.396082	31.331217	1
121.396091	31.025523	2
121.396187	31.451191	1
121.396202	31.267534	1
121.396203	31.326141	1
121.396235	31.098576	1
121.396271	31.452749	2
121.396324	31.024102	1
121.396455	31.064598	1
121.396490	31.025600	1
121.396599	31.120264	1
121.396618	31.023395	1
121.396632	31.213177	3
121.396710	31.081120	1
121.396713	31.108937	1
121.396734	31.027078	1
121.396873	31.055592	1
121.397119	31.329038	1
121.397148	31.452129	1
121.397238	31.301443	1
121.397283	31.153921	1
121.397349	31.326719	1
121.397386	31.451762	4
121.397413	31.330170	1
121.397423	31.328619	2
121.397520	31.451540	1
121.397631	31.091778	1
121.397642	31.289367	2
121.397679	31.012777	1
121.397695	31.289629	1
121.397735	31.216094	1
121.397864	31.217186	1
121.397914	31.139001	1
121.397934	31.123528	1
121.398034	31.289299	1
121.398213	31.289441	1
121.398312	31.104513	1
121.398323	31.300438	1
121.398331	31.290030	1
121.398369	31.081743	1
121.398370	31.124381	1
121.398407	31.160313	1
121.398429	31.005583	1
121.398453	31.135633	1
121.398483	31.160332	1
121.398483	31.340227	1
121.398544	31.160055	2
121.398651	31.299629	1
121.398674	31.122448	1
121.398759	31.326248	1
121.398778	31.105858	1
121.398784	31.054842	1
121.398800	31.014247	1
121.398821	31.285946	1
121.398827	31.159456	1
121.398842	31.134182	1
121.398895	31.096266	1
121.398927	31.143769	1
121.398966	31.238837	1
121.398967	31.006632	1
121.399036	31.217687	1
121.399070	31.217698	1
